Request_Size,Inter_RR_Time,DL_Time,DL_Vol,DL_Size,PB_Time
686,0.009408000000007632,0.02668799999999294,753180,516,88.172169
687,0.004558000000002949,0.02827299999999866,912205,625,93.19623
687,0.011699999999990496,0.020398000000000138,651826,445,98.220566
685,0.011679000000000883,0.012260999999998745,401448,275,23.892763
687,0.008792999999997164,0.03464800000000423,940112,642,104.251655
685,0.010456000000001353,0.0072259999999992885,70474,49,28.91657
685,0.00695699999999988,0.011346000000003187,191962,132,33.941449
687,0.010491000000001804,0.02709600000000023,595070,407,114.294374
687,0.011970999999988408,0.021732000000000085,506424,346,119.311451
685,0.008386999999999034,0.01766500000000093,513678,351,39.965573
685,0.004051999999994393,0.04750000000000654,262068,180,44.992091
687,0.004251999999993927,0.014330000000001064,510736,350,125.343467
687,0.008012000000007902,0.027029999999996335,971934,663,130.364835
687,0.006087000000007947,0.03736200000000167,869919,594,135.375713
685,0.0040690000000012105,0.016272999999998206,435971,299,56.043085
685,0.004263999999999157,0.04822099999999807,1026557,701,60.870749
687,0.01047900000000368,0.018990000000002283,512630,351,140.893047
687,0.004185000000006767,0.033252999999973554,1049707,717,151.451918
685,0.003958999999994717,0.015664999999998486,493026,337,66.072665
688,0.013680000000022119,0.016918000000003985,445504,305,162.499093
688,0.004806999999999562,0.018201000000004797,517694,355,167.517423
622,0.0004970000000241726,0.017921000000001186,490294,335,167.541274
685,0.005823999999989837,0.017544000000000892,501942,343,72.096275
560,0.009739999999993643,0.015352000000007138,538570,358,94.27544
561,0.010440000000000005,0.008323999999999998,192948,129,4.25829
575,0.003752000000002198,0.008060999999997875,175402,117,16.979152
563,0.009879000000001525,0.01331700000000069,388548,258,19.537321
657,0.010607999999990625,0.009775000000004752,181227,122,106.406327
575,0.0036589999999989686,0.026465999999999212,329302,219,106.429168
560,0.010011000000002213,0.1942459999999997,508687,338,24.008135
657,0.004676000000003455,0.01051799999999048,186156,125,111.431556
673,0.004427000000003289,0.023777999999996524,935200,620,29.556319
673,0.010142000000001872,0.020818999999995924,512320,340,33.572333
657,0.01249599999999873,0.009703000000001794,205320,137,37.073348
673,0.00348499999999774,0.0055649999999971556,78570,53,37.584999
673,0.007750999999998953,0.025036000000000058,627042,417,120.898388
657,0.00413199999999847,0.007486000000000104,219980,147,122.479752
673,0.005203999999999098,0.03393800000000624,990192,656,45.619893
657,0.011806999999990353,0.006657000000004132,173881,117,127.504073
673,0.010261000000014064,0.005652999999995245,80140,54,129.928326
657,0.003622000000000014,0.013829999999998677,417052,277,53.170195
673,0.010573000000000832,0.005656999999999357,80036,54,53.644662
560,0.010438999999990983,0.004989999999992278,64976,44,133.396271
657,0.00359900000000124,0.0074779999999989855,128484,86,58.195198
673,0.004975999999999203,0.01906700000000683,622562,413,135.947058
673,0.003926999999997349,0.03528599999999926,1007898,670,61.672497
657,0.004719999999991842,0.0028149999999982356,25993,19,138.5774
657,0.011453000000003044,0.018512000000001194,494874,329,63.227092
560,0.010144999999994297,0.03891100000001302,15126,11,64.159909
673,0.003398000000004231,0.016130000000003974,510926,339,140.907109
673,0.005938999999997918,0.01914899999999875,604514,401,66.695451
657,0.004227999999997678,0.012434999999996421,326514,217,69.25582
673,0.011475000000004343,0.020814999999998918,512354,341,70.707875
657,0.009439999999997895,0.014102000000008275,473472,315,74.278387
575,0.009972000000004755,0.0161200000000008,542077,360,76.286896
657,0.009684000000007131,0.014197999999993272,474392,315,79.304385
673,0.010188999999996895,0.003689000000008491,34784,24,79.736554
657,0.014229999999997744,0.014074000000007914,323586,216,85.328273
673,0.01022899999999538,0.0069320000000061555,185944,124,85.753288
657,0.009688999999994508,2.0860959999999977,202402,136,90.348223
653,0.010269000000000084,0.1930860000000001,500074,333,4.198475
653,0.010116000000000014,0.7916749999999997,253114,169,7.234574
656,0.005080000000020846,0.015764999999987594,513098,341,130.980789
655,0.009498000000000673,0.03276600000000052,1015946,673,12.261498
656,0.010080999999999563,0.11489899999999942,453509,302,14.282859
656,0.010469000000000506,0.25324799999999925,1023755,680,17.306607
553,0.0033899999999960073,0.002512999999993326,4441,6,133.482524
587,0.0101559999999985,0.013473000000001178,454107,302,19.309628
656,0.003700000000002035,0.017820999999997866,57502,39,19.336851
622,0.010275000000000034,0.1286449999999988,129108,88,20.897995
656,0.07790100000000066,0.0448580000000014,437620,290,22.332123
656,0.010290000000001243,1.8892099999999985,798584,532,24.34902
656,0.011223999999998568,0.21243899999999982,568549,378,27.361173
592,0.0049370000000017455,1.2550150000000002,685892,456,31.356357
588,0.01010000000000133,0.20228900000000039,449935,300,34.404793
714,0.003798999999986563,0.03712200000001076,16632,12,138.644538
656,0.010244000000000142,0.12180499999999483,46752,32,34.619787
622,0.011074000000000694,0.8757149999999996,501564,334,36.96533
715,0.005264000000011038,0.015403999999989537,509412,338,143.342503
656,0.004353999999999303,0.15641399999999805,510104,339,44.465142
656,0.0037900000000021805,0.02108899999999636,512096,340,47.487378
588,0.010095999999997218,0.018076000000000647,489796,326,49.499858
656,0.003667999999997562,0.015064999999999884,19692,14,49.530999
656,0.004090999999995404,0.034243000000003576,1018726,675,54.531117
656,0.010294000000001802,0.04346000000000316,1028176,683,59.55658
588,0.004798999999991338,0.012477000000004068,480572,319,64.585396
656,0.0034430000000043037,0.009107000000000198,30234,21,64.614222
656,0.009864999999990687,0.014751000000003955,512312,340,69.616184
656,0.0037190000000038026,0.0193919999999963,499632,332,71.633579
656,0.004304000000018959,0.9000529999999856,237557,160,171.011014
656,0.010905999999977212,0.03234500000002072,1027883,682,176.195353
588,0.009334999999992988,0.013267999999982294,499557,332,177.474847
622,0.9694640000000021,0.00048100000000772525,62558,42,75.760764
656,0.009735000000006266,0.016486000000000445,512815,341,90.992002
656,0.0037980000000032987,0.004300000000000637,25716,18,96.787509
656,0.003489999999999327,0.005458000000004404,83120,56,100.995201
656,0.009555000000005975,0.04155799999999488,986828,654,106.835798
656,0.005286999999995601,0.007949999999993906,148150,99,110.995889
588,0.7345820000000032,0.0013819999999924448,132,2,120.019898
656,0.010067000000006487,0.007165999999998007,125612,86,120.921489
659,0.0035090000000082,0.014487000000002581,512368,340,146.047698
659,0.004657000000008793,0.07739099999997734,510102,339,151.068555
622,0.011495000000000033,0.018029000000000295,441138,293,4.097033
715,0.0035849999999868487,0.3478680000000054,1019878,679,152.970256
656,0.008616000000000845,0.00432599999999983,60458,41,6.055304
659,0.009692000000001144,0.005255000000005339,102786,69,156.091555
546,0.009748999999999342,0.012675000000001546,432455,288,8.124205
659,0.003477000000003727,0.014650000000017371,510566,339,160.809724
656,0.0038560000000007477,0.02012000000000036,503452,334,10.762272
656,0.003690999999999889,0.018129999999999313,512088,340,16.123687
659,0.0035850000000152704,0.053834999999992306,951870,631,166.177696
548,0.003888999999997367,0.017482000000001108,510918,339,19.192986
588,0.010207000000008293,0.01713799999998855,496786,330,167.020869
656,0.0064109999999999445,0.017136000000000706,510614,339,20.761121
623,0.019483000000001027,0.004246999999999446,51350,35,22.207335
656,0.004462000000000188,0.006019000000001995,110332,74,26.174553
656,0.0033820000000019945,0.032429000000000485,1024446,679,30.76674
549,0.00974300000000028,0.0155109999999965,558568,371,34.268841
656,0.006687999999996919,0.04423400000000299,1455303,965,40.768096
588,0.00405500000000103,0.029550999999997885,77008,52,40.822639
656,0.00416900000000453,0.013539999999998997,512144,340,46.281099
549,0.004959999999996967,0.017788000000003024,565386,376,49.32974
656,0.004526000000005581,0.0293969999999959,970174,643,50.775459
656,0.004004000000001895,0.007332999999995593,81390,55,56.337415
656,0.009926000000000101,0.019155000000004918,513250,341,60.777145
549,0.004528000000007637,0.004823000000001798,98180,66,64.393605
656,0.004082999999994286,0.017114000000006513,508916,338,66.378432
656,0.005874000000005708,0.01997400000000482,507850,337,70.779957
625,0.00468800000000158,0.010351999999997474,323382,215,72.426506
656,0.004039999999989163,0.018499000000005594,510838,339,76.427439
656,0.0053690000000017335,0.0042159999999995534,15126,11,86.462389
550,0.004487000000011676,1.7933069999999987,892480,592,94.778432
658,0.010801999999998202,0.03468300000000113,1463696,970,101.554069
588,0.0034150000000039427,0.03631199999999524,81678,55,101.602659
658,0.004099999999993997,0.03395600000000343,1454337,964,106.571038
658,0.010746999999994955,0.015618000000003462,291700,194,110.789753
658,0.020179999999996312,0.291751000000005,509546,341,120.790848
658,0.004393000000007419,0.001447999999996341,1572,2,125.93193
658,0.0038930000000050313,0.03562900000000013,1461893,969,130.796716
658,0.010338999999987664,0.04124899999999343,1457499,966,135.989042
587,0.0038540000000182317,0.6318189999999788,595486,395,136.887408
658,0.003489999999999327,0.16925999999997998,527752,351,140.806147
659,0.004757999999999818,0.05582200000000004,944668,630,6.244115
659,0.010737999999999914,0.09003500000000031,1455853,965,11.273423
659,0.0035570000000006985,0.01922000000000068,498806,331,21.321627
715,0.009814999999999685,0.018728000000002964,501906,333,23.163942
659,0.004049999999999443,0.03799099999999811,1000606,663,26.339905
659,0.003740999999997996,0.006165000000002863,102562,69,36.389899
659,0.003883000000001857,0.015287000000000717,445954,297,40.753122
552,0.0035090000000010946,0.005192999999998449,66522,45,47.401998
659,0.004100999999998578,0.01688000000000045,501594,333,50.754626
634,0.0045600000000050045,0.043542999999999665,503482,335,53.70551
659,0.009585999999998762,0.016642999999994856,361216,240,56.527427
659,0.0038539999999969154,0.014957000000002552,371838,247,61.552014
634,0.010222999999996318,0.017946000000002016,504390,335,63.746262
637,0.004401999999998907,0.024894999999986567,858190,569,158.034915
659,0.005003999999999564,0.02865500000000054,674254,447,71.602365
634,0.003804000000002361,0.0211620000000039,500000,332,73.774627
659,0.003477000000003727,0.00971900000000403,217562,145,76.628115
556,0.004978999999991629,0.016979000000006295,435258,289,80.791842
659,0.009760999999997466,0.019507000000004382,504750,335,81.650942
659,0.004508000000001289,0.02109900000000664,503340,334,86.675765
659,0.005173999999996681,0.06507200000000068,996170,661,90.765471
686,0.013133999999993762,1.147387000000009,198,3,91.806376
659,0.01038099999999531,0.019153000000002862,500530,333,96.730198
659,0.010058999999998264,0.03769200000000694,1003734,667,100.767467
659,0.009891999999993573,0.0163960000000003,506160,336,106.784789
659,0.010514000000000578,0.03779199999999605,1000022,663,111.809515
636,0.007703000000006455,0.007080999999999449,75366,51,114.890119
659,0.005493000000001302,0.3106259999999992,347556,231,116.840579
556,0.009729000000007204,0.022421999999991726,655880,437,120.901179
636,0.008813000000003512,0.019750000000001933,470880,313,124.915128
613,0.01350800000000163,0.012729000000007318,464469,318,150.967061
613,0.016217000000011694,0.013995999999991682,475752,326,91.708683
601,0.049050999999998623,0.017000000000003013,430728,295,59.166492
603,0.0196679999999958,0.010581999999999425,350657,240,104.314169
673,0.01433099999999854,0.024047000000024354,705824,482,172.551978
686,0.012955000000005157,0.03163399999999683,1020592,702,70.616306
672,0.021743000000000734,0.04270400000000052,1175820,803,118.347405
603,0.02056699999999978,2.0352180000000004,427608,294,89.262981
695,0.023283999999989646,0.017823999999990292,483238,332,158.613839
695,0.014728000000005181,0.017527999999998656,292110,201,66.268604
695,0.020081999999987943,0.010241000000007716,419906,288,71.286657
695,0.013024999999998954,0.03768200000000377,335978,230,76.312726
695,0.020112000000001018,0.0230870000000003,325030,223,30.117293
695,0.04180099999999243,0.008790000000004738,307960,211,148.571311
695,0.01390299999999911,0.014859000000001288,380756,261,40.163016
695,0.01793299999999931,0.01317799999999636,347105,238,45.18319
598,0.00434900000000038,0.4684929999999996,516822,343,2.000132
600,0.010291999999999746,0.5720969999999994,510838,339,7.765971
600,0.01050799999999974,0.11952499999999944,504718,335,12.776687
562,0.004371000000000791,0.0017219999999991131,1572,2,14.782095
624,0.002631000000000938,0.007808999999999955,362299,240,14.789126
601,0.00445399999999907,0.1465360000000011,860049,571,17.802391
601,0.0035109999999995978,0.03693400000000224,503412,334,20.813121
695,0.048095999999997474,0.010649000000000797,107326,71,23.115227
604,0.23317199999999616,0.009826000000003887,371796,246,35.979452
601,0.011007999999996798,0.08228700000000089,1021554,677,48.907229
601,0.0033709999999942397,0.3378100000000046,285796,190,50.913839
601,0.0035239999999987504,0.06911700000000565,1018294,675,58.944477
601,0.00385299999999944,0.10807600000000406,504750,335,60.955017
601,0.0034400000000047726,0.30678099999999375,1022034,677,63.963353
601,0.010272000000000503,1.5136600000000016,511038,339,68.981381
601,0.009982000000007929,0.14492099999999652,513834,341,72.992583
675,0.036382000000003245,0.015791000000007216,510740,338,79.144804
601,0.00989500000000021,0.0605419999999981,498830,331,84.025293
601,0.003937000000007629,0.09975299999999265,503036,334,94.057549
601,0.01012500000000216,0.038612000000000535,137568,92,99.072645
601,0.003779999999991901,0.13238300000000436,507962,337,104.091999
601,0.004919999999998481,0.13484899999998845,317470,211,109.112806
601,0.009399999999999409,0.25683600000002116,377942,251,130.183486
701,1.3065699999999936,0.010560999999995602,517108,342,131.718039
563,0.0037319999999994025,0.019176000000001636,549879,366,81.216404
592,0.010124000000004685,0.018241000000003282,512496,340,83.161058
559,0.004510000000003345,2.330933999999999,515500,342,32.894661
592,0.004080999999999335,0.010123000000000104,172006,115,53.000486
592,0.01051299999999955,0.004138000000001085,30258,21,22.814179
701,0.8622730000000018,0.00026700000000801083,132,2,91.587864
560,0.004646000000001038,0.01417899999999861,528034,351,63.475647
560,0.010055999999991627,0.00804500000000985,181370,121,162.83401
701,0.0036769999999961556,0.0006810000000001537,264,4,121.692158
561,0.0037850000000005934,0.013179999999998415,366213,244,41.210924
675,0.003687000000001106,0.008827999999999392,192064,128,12.213415
676,0.0037829999999985375,0.00797099999999773,199578,133,157.914713
592,0.0044449999999987,0.015922000000001546,512024,340,12.991279
562,0.003757999999999484,0.013466000000001088,393852,262,15.230414
676,0.0034160000000156288,0.015183000000007496,510934,339,163.939453
676,0.004474000000000089,0.01761400000000002,93774,63,15.250976
676,0.00406799999999663,0.020862000000001046,510848,340,17.255203
676,0.016423000000003185,0.01106399999999752,187474,125,32.315517
676,0.010038999999999021,0.01644600000000196,521492,346,35.319521
624,1.3554180000000002,0.30039100000000474,198,3,45.326677
564,0.011504999999999654,0.010683999999997695,408519,272,49.372073
676,0.005226000000000397,0.014113000000001819,501906,333,63.466815
676,0.009928000000002157,0.037989000000010265,992438,659,79.541367
676,0.010242999999988456,0.017937000000003422,495530,329,84.561862
676,0.0036479999999983193,0.02108600000001104,501114,333,89.593093
676,0.0036039999999957217,0.019934000000006336,488016,324,94.618188
676,0.010222999999996318,1.9804620000000028,495548,330,99.633595
676,0.011220999999991932,0.035218000000000416,1196738,793,104.648679
676,0.010142999999999347,0.017178999999998723,506216,336,109.67237
544,0.0037189999999895917,0.003869000000008782,4490,6,111.200208
676,0.012112999999999374,2.1030449999999945,51554,37,119.744729
676,0.00524599999999964,0.01894699999999716,558494,371,133.809284
668,0.003289999999999793,0.018138999999999683,494256,328,10.054157
589,0.007379999999983511,0.013576000000000477,410686,273,160.631267
678,0.0035670000000038726,0.017849999999981492,489602,325,162.732326
564,0.004540999999999684,0.014672999999998382,486799,324,25.114266
676,0.010082999999998066,0.02709700000000126,1023204,678,29.008247
676,0.00965500000000219,0.00788000000000011,193226,129,34.027778
588,0.003996000000000777,0.010407000000000721,325072,216,44.197413
667,0.009937999999998226,0.028449000000001945,1027778,681,49.210973
728,0.006288999999995326,0.1420620000000028,506296,336,51.143368
592,0.00966900000000237,0.014668999999997823,512424,340,53.154824
676,0.004660000000001219,0.01395300000000077,507946,337,55.12484
588,0.010626999999999498,0.005502999999997371,51270,35,59.258
676,0.0037319999999994025,0.01866600000000318,505016,336,61.098822
676,0.01115000000000066,0.014370999999997025,509492,338,65.177431
676,0.0037060000000082027,0.012795999999994478,463718,308,70.197819
565,0.0040869999999983975,0.004193999999998255,45382,31,70.261519
588,0.011060000000000514,0.01514499999998975,429961,286,73.308327
676,0.0037789999999944257,0.00750000000000739,167728,112,75.226518
676,0.004715000000004466,0.025414999999995302,987517,655,80.249512
592,0.011036000000004265,0.015630000000001587,186112,125,82.328881
676,0.0056780000000031805,0.025682000000003313,531570,353,85.273579
565,2.1000000003823516e-05,0.015961000000004333,474662,315,85.305466
566,0.00710899999999981,0.01433099999999854,345671,230,100.362335
670,0.004671000000001868,0.02479500000001167,483674,321,102.366982
668,0.010575000000002888,0.019884000000004676,500264,332,109.433562
592,0.003784999999993488,0.008296000000001413,170716,114,112.526533
678,0.004627999999996746,0.016911000000007448,500224,332,116.469493
589,0.010082000000011249,0.015953999999993584,423777,282,130.511881
678,0.005196999999981244,0.018013000000024704,571518,379,131.12018
678,0.004502999999999702,0.014785999999986643,393098,261,136.576628
668,0.0038469999999790616,0.010619000000019696,288155,192,139.690637
679,0.010091000000016948,0.020929999999992788,503356,334,142.92654
679,0.009850000000000136,0.02992800000001239,502812,334,148.955132
679,0.004334999999997535,0.030964000000011538,681296,452,157.993216
679,0.0037419999999883657,0.018240000000020018,506336,336,163.053301
589,0.004104999999999137,0.017337000000001268,445422,296,29.28606
679,0.011309000000011338,0.016838999999976068,498702,331,168.066643
668,0.005087000000003172,0.010245999999995092,283737,189,169.810077
679,0.00573900000000549,0.018152000000014823,494256,328,174.092121
668,0.004240000000002908,0.011921000000000959,270119,180,34.306661
668,0.010177999999996246,0.009929999999997108,221025,148,174.828057
668,0.011032000000000153,0.01157100000000355,268674,179,178.839941
668,0.004284000000005506,0.010984000000000549,318336,212,39.331039
545,0.01571400000000267,0.0052629999999993515,96656,64,39.68928
592,0.006346999999998104,0.021675000000001887,497164,330,41.657369
612,1.4130899999999968,0.002070000000003347,96345,64,43.957545
668,0.0035469999999975244,0.008541999999998495,175362,117,55.386015
679,0.004797000000003493,0.18982700000000108,494352,328,57.522498
679,0.0038480000000049586,0.016275000000007367,408006,271,68.563606
668,0.004669000000006918,0.011122000000000298,250060,167,70.432125
679,0.006384999999994534,0.03609600000000057,491022,327,83.632733
589,0.012584000000003925,0.017455999999995697,424129,282,89.508521
668,0.00921300000000258,0.0072980000000058,79980,54,89.541113
679,0.010248999999987518,0.02454300000000842,602158,401,93.700308
668,0.0037880000000001246,0.01400100000000748,293661,196,94.5302
679,0.010169000000004758,0.03726400000000751,500850,333,97.716152
592,0.009878000000000497,0.02236500000000774,506082,337,102.088203
728,0.004176999999998543,0.019177999999996587,504726,335,104.109841
668,0.01059399999999755,0.006453999999990856,125215,84,110.581601
668,0.004259000000004676,0.0056869999999946685,94669,64,119.61838
589,0.003526999999991176,0.015298000000001366,409656,272,119.64279
679,0.010625000000000995,0.017891999999999797,302743,202,9.725769
668,0.003908999999993057,0.01108899999999835,273521,183,78.719232
545,0.0016499999999997073,0.004235999999998796,4503,6,12.805744
668,0.0033999999999991815,0.009458000000009292,264620,176,88.758608
590,0.003916000000003805,0.013778999999999542,507898,337,90.763275
668,0.004884000000004107,0.014544999999998254,291181,195,97.785974
537,0.0029289999999946303,0.07486100000001272,153314,104,98.513599
676,0.009943000000006919,0.016851000000002614,499832,332,99.940564
668,0.0045479999999997744,0.013523000000006391,240605,161,102.79897
547,0.004078000000006909,0.016024999999999068,385774,257,108.545389
679,0.010175000000000267,0.007577999999998752,222034,148,19.780562
668,0.00396700000000294,0.006971000000007166,166270,111,112.838556
668,0.004044000000000381,0.008887000000001422,251909,168,23.496259
589,0.009852999999999668,0.01261700000000232,426418,284,30.536471
668,0.010367000000002236,0.019893000000010375,280720,188,121.868732
592,0.010034999999994909,0.015978000000004045,509838,339,32.229235
668,0.010825000000004081,0.012135999999998148,299650,200,34.545078
548,0.0037360000000035143,0.01659999999998263,500874,333,128.928839
591,0.004647000000005619,0.039616999999992686,440772,294,129.904957
563,0.0038900000000055,0.0034429999999971983,4399,6,40.456875
668,0.0052049999999965735,0.007761000000002127,237637,159,49.613055
592,0.004833000000019183,0.005138999999985572,13620,10,160.012318
669,0.006243000000011989,0.016274999999978945,309037,206,163.024709
668,0.003639999999997201,0.018153000000005193,332580,222,53.619146
669,0.010686000000021068,0.012937999999991234,231118,155,168.047408
669,0.003572999999988724,0.012744999999995343,308299,206,173.067821
589,0.0034500000000008413,0.012540000000001328,433402,288,60.640817
668,0.0037630000000064,0.011599999999994282,311828,208,63.655162
668,0.003213000000002353,0.05993499999999585,338125,226,68.671374
668,0.004814999999993574,0.010677000000001158,294474,197,73.695389
669,0.0037130000000047403,0.009039000000001352,203896,136,131.392046
644,0.010894000000000403,0.022712000000000288,511079,341,12.756803
644,0.010258000000000322,0.017746999999999957,494906,329,14.763446
669,0.014468999999998289,0.7130630000000018,223604,150,17.064088
549,0.0035239999999987504,0.015803999999999263,509678,339,19.788983
644,0.011791999999999803,0.31022700000000114,507620,338,22.799219
669,0.015079999999983329,0.013340999999996939,267517,178,140.612444
644,0.004553999999998837,0.018292999999999893,512504,340,30.839876
644,0.031185000000000684,0.014589000000000851,507786,337,32.847773
669,0.011295000000018263,0.012990000000002055,222300,149,145.636238
550,0.0034340000000057103,0.015337999999999852,505078,335,34.850829
592,0.012729000000007318,0.01622199999999907,425352,283,150.657793
606,1.270241999999996,0.014188000000004308,514746,341,36.709026
669,0.01170799999999872,0.004236999999989166,66578,45,150.690664
592,0.0034840000000002647,0.15634000000000015,272676,182,42.28903
669,0.009940000000000282,0.00813500000000289,193386,129,47.19168
644,0.0038839999999993324,0.06319799999999987,500808,333,48.913154
669,0.003479999999996153,0.012200000000007094,285005,190,160.688998
644,0.004026000000003194,0.006264999999999077,119392,80,50.920457
644,0.008787999999995577,0.0176400000000001,497364,330,52.928671
669,0.0038120000000105847,0.018623999999988428,349969,233,164.704645
669,0.010666999999997984,0.008710000000000662,190502,127,57.247861
644,0.0040639999999996235,0.016683000000000447,501930,333,58.948365
592,0.01004700000000014,0.016428999999995142,451398,300,60.256224
644,0.0036479999999983193,0.0019850000000047885,4584,4,63.965584
669,0.003917999999998756,0.013891000000000986,216340,145,66.301839
644,0.008563000000009424,0.016643000000001962,497212,330,68.986156
579,0.003627999999991971,0.0027450000000044383,4453,6,89.928611
644,0.0036269999999944957,0.09742799999999363,722524,479,90.064575
644,0.0047100000000028786,0.02416300000000149,497292,330,95.082098
644,0.0041980000000023665,0.03918199999999672,551036,366,100.094831
669,0.004495000000005689,0.011931000000004133,219052,146,101.384881
669,0.0037449999999950023,0.0078189999999978,185896,124,106.480027
592,0.0042580000000072005,0.015625999999997475,420673,280,120.547168
669,0.00519599999999798,0.01145799999999042,290640,194,120.583841
