num_packets_up,num_packet_down,total_bytes_up,min_pkt_size_up,max_pkt_size_up,mean_pkt_size_up,std_pkt_size_up,total_bytes_down,min_pkt_size_down,max_pkt_size_down,mean_pkt_size_down,std_pkt_size_down,min_iat_up,max_iat_up,mean_iat_up,std_iat_up,min_iat_dowj,max_iat_down,mean_iat_down,std_iat_down,website
466,427,78997.0,40.0,1385.0,169.5214592274678,308.1574457423805,1215720.0,40.0,62820.0,2847.11943793911,7332.887184930759,1.0000000000000002e-06,6.858837,0.03820006666666668,0.4049574749924818,1.0000000000000002e-06,15.182924000000002,0.041686481220657275,0.735715852243038,dailymail.co.uk
225,211,25707.0,40.0,1261.0,114.25333333333333,153.068736893873,267585.0,40.0,23400.0,1268.175355450237,3366.983279203711,5e-06,15.027816000000001,0.07822372321428572,1.0046530742338067,1.0000000000000002e-06,15.028893,0.0834253380952381,1.037772251871934,nypost.com
1780,1810,766613.0,40.0,17560.0,430.6814606741573,1396.311768763122,887383.0,40.0,23400.0,490.2668508287293,1652.5889764556844,0.0,2.1074900000000003,0.01038524058459809,0.0821357606812655,0.0,2.1085220000000002,0.010211475400773908,0.09782300371891184,nypost.com
248,249,36315.0,40.0,1618.0,146.43145161290323,301.9232738599148,683057.0,40.0,33620.0,2743.2008032128515,5387.165385896312,7.000000000000001e-06,9.149837,0.07842044129554657,0.7383648989248393,0.0,9.152065,0.07808829435483872,0.73705600036631,abc.net.au
967,967,175840.0,40.0,3134.0,181.84074457083764,368.2074217887448,1133673.0,40.0,40920.0,1172.3609100310239,4050.6915304408326,2.0000000000000003e-06,1.122046,0.019384674948240165,0.08517149604593384,0.0,1.1241260000000002,0.019379869565217395,0.08701172056978036,finance.yahoo.com
694,634,131554.0,40.0,6204.0,189.55907780979828,399.76560065345177,974308.0,40.0,27780.0,1536.763406940063,3401.807170620315,4.000000000000001e-06,4.831639,0.02677323953823954,0.22938125325196596,0.0,4.830358,0.029305518167456555,0.26919699044557055,news18.com
821,754,136519.0,40.0,1773.0,166.28380024360536,295.47113860653633,744754.0,40.0,26320.0,987.737400530504,2700.338138288615,5e-06,6.697318,0.023665253658536587,0.2613735967772239,0.0,6.873951000000001,0.02576809694555113,0.2950346397801936,ndtv.com
2767,2612,752911.0,40.0,7340.0,272.10372244307916,482.6372579774777,2443803.0,40.0,42380.0,935.6060490045942,3197.6860104426255,1.0000000000000002e-06,0.513768,0.006340080260303689,0.024195921971435715,0.0,0.5430980000000001,0.006709598238222904,0.02721352312398657,finance.yahoo.com
480,467,94382.0,40.0,2960.0,196.62916666666666,443.86099215676245,502183.0,40.0,7920.0,1075.3383297644539,2017.4790757055328,1.0000000000000002e-06,4.906826000000001,0.04005155532359082,0.3158463929459826,0.0,4.908106,0.04116271459227468,0.3530042515814546,msn.com
1352,1349,292995.0,40.0,5893.0,216.71227810650888,438.30373107943313,1171608.0,40.0,36240.0,868.5011119347665,2355.1027703243785,3e-06,1.978455,0.013483076980014804,0.09108355110063626,0.0,1.9796230000000001,0.013511919881305639,0.09145759533969547,news.yahoo.com
461,498,152681.0,40.0,16071.0,331.19522776572666,1444.8355995162044,402650.0,40.0,16453.0,808.5341365461848,1930.5393101429977,0.0,4.802579000000001,0.03711659565217391,0.32340720744381596,0.0,12.434539000000001,0.03434060160965795,0.5597857035146263,indiatimes.com
706,650,154090.0,40.0,6262.0,218.25779036827194,430.68648662561856,1190496.0,40.0,33770.0,1831.5323076923078,4238.33482721496,5e-06,4.259377000000001,0.02695223829787234,0.21714457724759534,0.0,8.467584,0.029270117103235748,0.37338597879793317,news18.com
574,504,155063.0,40.0,6339.0,270.14459930313586,500.52459216476717,676857.0,40.0,20480.0,1342.970238095238,3191.976458378428,4.000000000000001e-06,4.516875000000001,0.0338846369982548,0.2538177055533794,0.0,8.614749,0.038594685884691844,0.4445655701863565,news18.com
633,1018,926084.0,40.0,25725.0,1463.0078988941548,4088.7199988954844,1145818.0,40.0,36540.0,1125.557956777996,3723.8508851758716,5e-06,6.365944000000001,0.030548727848101268,0.2757345176584209,0.0,7.221972,0.018979511307767944,0.2944634674180289,news.google.com
708,1036,998358.0,40.0,23235.0,1410.1101694915253,3667.282894655071,769758.0,40.0,18574.0,743.0096525096525,2355.823815805093,3e-06,6.873027,0.027468429985855726,0.2816671596735408,0.0,7.743079000000001,0.018761167149758454,0.32429313381616576,news.google.com
201,192,25525.0,40.0,1032.0,126.99004975124379,184.81258047139949,407036.0,40.0,19020.0,2119.9791666666665,4263.442277305947,5e-06,16.986221,0.09629360000000003,1.2016277985056179,1.0000000000000002e-06,16.984794,0.10080093717277484,1.2294981536569756,msn.com
1498,1379,374091.0,40.0,7340.0,249.72696929238984,485.7174086053931,703364.0,40.0,14640.0,510.0536620739666,1353.0815273884282,0.0,2.735503,0.012966626586506349,0.12696018374324222,0.0,2.7694360000000002,0.014084145863570392,0.14253386195905937,nypost.com
932,903,225654.0,40.0,7225.0,242.11802575107296,541.7609480485556,785732.0,40.0,23400.0,870.1351052048726,2359.0472670834483,3e-06,0.6846960000000001,0.020276715359828144,0.07024272402041468,0.0,0.6835990000000001,0.02092410532150776,0.07403220614369647,timesofindia.com
735,767,103354.0,40.0,1385.0,140.61768707482995,213.3815887360876,2958580.0,40.0,64280.0,3857.340286831812,11185.06044948919,5e-06,4.7269250000000005,0.02749065667574932,0.23416715122196352,0.0,4.727601,0.02633999216710183,0.2865267180654755,foxnews.com
240,236,37939.0,40.0,1617.0,158.07916666666668,310.0516861746136,453516.0,40.0,24860.0,1921.677966101695,4260.863167733826,5e-06,6.791869,0.07778664016736406,0.5670051045401777,1.0000000000000002e-06,6.791898000000001,0.079085,0.5718663801266687,abc.net.au
675,679,131595.0,40.0,2213.0,194.95555555555555,347.9997456142413,3886771.0,40.0,64280.0,5724.257731958763,13384.65028054866,5e-06,6.892975000000001,0.02717051038575668,0.29624181050918513,1.0000000000000002e-06,8.935522,0.027005632743362835,0.4045409204100374,nytimes.com
1403,1194,389881.0,40.0,2152.0,277.8909479686386,451.52453145666476,875477.0,40.0,8385.0,733.2303182579565,1478.6705979876972,0.0,3.315265,0.013280880171184024,0.12476262408336454,0.0,3.315779,0.015584273260687342,0.16311669346036303,express.co.uk
598,578,119392.0,40.0,4090.0,199.65217391304347,443.16733013552994,795667.0,40.0,27780.0,1376.5865051903115,3468.3380014790773,3e-06,3.883732,0.032529442211055276,0.2578354460218455,0.0,4.327802,0.033651752166377814,0.2954485434091872,cnbc.com
219,219,35105.0,40.0,1618.0,160.29680365296804,317.61944013426563,447026.0,40.0,21940.0,2041.2146118721462,4226.155808961659,1.3000000000000001e-05,8.526814,0.07956411926605503,0.676038036541011,1.0000000000000002e-06,8.527005,0.0795298256880734,0.6761046204319461,abc.net.au
588,559,88650.0,40.0,1385.0,150.76530612244898,274.3265988101177,1638281.0,40.0,54060.0,2930.7352415026835,6790.101577147811,0.0,8.753852,0.03289786371379898,0.4208563731401499,0.0,16.974646,0.03460017204301077,0.7186187971089432,dailymail.co.uk
353,338,55584.0,40.0,1385.0,157.46175637393767,264.25304103840085,695622.0,40.0,52600.0,2058.05325443787,5845.3474529595105,5e-06,6.045259000000001,0.050491545454545456,0.4344786476193283,1.0000000000000002e-06,14.548727000000001,0.05273059643916915,0.7927036278257722,theguardian.com
889,919,117605.0,40.0,1385.0,132.289088863892,205.0981821140517,4951651.0,40.0,64280.0,5388.085963003265,12898.91340107112,4.000000000000001e-06,3.658942,0.01999155630630631,0.18820879968635038,0.0,4.6787920000000005,0.01933228213507625,0.2461901132534154,foxnews.com
586,537,135846.0,40.0,1938.0,231.81911262798636,391.56067049285997,1096859.0,40.0,43840.0,2042.5679702048417,6087.45863171593,5e-06,6.731638,0.03144258119658119,0.316637669010849,0.0,11.371538000000001,0.03430365485074627,0.5175342624129483,nytimes.com
242,225,29315.0,40.0,1260.0,121.13636363636364,155.0561202111602,186432.0,40.0,19020.0,828.5866666666667,2652.4324975926747,8.000000000000001e-06,16.699702000000002,0.08044431535269711,1.0766850087188493,1.0000000000000002e-06,16.699717,0.08653692857142857,1.116855437385873,nypost.com
1063,1054,174396.0,40.0,3096.0,164.0602069614299,346.26912525689005,1694679.0,40.0,55520.0,1607.8548387096773,5167.263601284242,1.0000000000000002e-06,0.9405220000000001,0.017874802259887006,0.07413755849653418,0.0,0.9405140000000001,0.018024090218423553,0.07494030257358053,finance.yahoo.com
436,398,75284.0,40.0,1385.0,172.6697247706422,315.0531808432733,694139.0,40.0,24860.0,1744.0678391959798,4174.245864458389,0.0,5.347821000000001,0.037681425287356324,0.32702059138787204,0.0,8.889834,0.0412810201511335,0.47729022882288036,dailymail.co.uk
242,220,42326.0,40.0,1385.0,174.900826446281,304.7628533184444,352208.0,40.0,29240.0,1600.9454545454546,4446.6064107759385,4.000000000000001e-06,8.800483,0.07868418257261414,0.6636899800480955,1.0000000000000002e-06,16.826109000000002,0.0865680776255708,1.1372004382527539,nypost.com
3173,2862,823256.0,40.0,16100.0,259.45666561613615,535.3225222266741,1854435.0,40.0,20312.0,647.9507337526205,1819.931806556228,6e-06,1.044969,0.006181451450189156,0.03438767635923405,0.0,1.171518,0.006852518350227194,0.04443528551430566,ndtv.com
320,316,48787.0,40.0,1468.0,152.459375,231.72716277609794,621997.0,40.0,33620.0,1968.3449367088608,4966.321904749361,5e-06,14.261575,0.06093136677115989,0.8011779213403745,0.0,14.288032000000001,0.06168927301587302,0.8076943060751344,news.yahoo.com
459,429,66759.0,40.0,1385.0,145.44444444444446,252.11757036500651,547904.0,40.0,21940.0,1277.1655011655012,2761.423151325455,4.000000000000001e-06,7.556061000000001,0.04111346288209607,0.3942581535243983,1.0000000000000002e-06,7.5544400000000005,0.04398833644859815,0.44831485785695424,news18.com
414,387,70576.0,40.0,1385.0,170.47342995169083,317.57337032455433,1322331.0,40.0,64280.0,3416.875968992248,7980.753036275914,4.000000000000001e-06,8.115730000000001,0.04492069007263922,0.4796728780204872,1.0000000000000002e-06,16.232491,0.048051870466321214,0.8261473604119107,dailymail.co.uk
391,374,63419.0,40.0,1385.0,162.19693094629156,254.77825369261657,866868.0,40.0,33620.0,2317.8288770053477,5566.94099679449,9e-06,7.605641,0.04780064615384616,0.4735263620427022,0.0,12.435711000000001,0.049963841823056306,0.6681510720360669,theguardian.com
362,341,57785.0,40.0,1385.0,159.62707182320443,269.0086172645649,521665.0,40.0,33135.0,1529.8093841642228,3950.6270971350314,2.0000000000000003e-06,7.999735,0.05348051246537396,0.5100452603456171,1.0000000000000002e-06,16.415431,0.05677570588235296,0.8904906880664489,theguardian.com
585,583,191000.0,40.0,16071.0,326.4957264957265,1292.2357233853852,575972.0,40.0,20671.0,987.9451114922813,2639.8935344575425,4.000000000000001e-06,7.916690000000001,0.033237400684931515,0.3660060672027985,0.0,16.108505,0.03334641924398626,0.6683946266574128,indiatimes.com
580,564,123718.0,40.0,4249.0,213.30689655172415,488.8581270124675,693070.0,40.0,25047.0,1228.8475177304965,3327.3419821041907,5e-06,3.3260870000000002,0.033611010362694295,0.22453012939245587,1.0000000000000002e-06,4.226808,0.03456100000000001,0.28196828454487205,cnbc.com
486,471,84233.0,40.0,1573.0,173.31893004115227,279.35879292999965,562125.0,40.0,36503.0,1193.4713375796177,3789.689543609433,6e-06,3.5771840000000004,0.03814922268041237,0.27066339391924465,1.0000000000000002e-06,3.5777390000000002,0.039362853191489376,0.28622732141649954,theguardian.com
451,380,125774.0,40.0,2889.0,278.8780487804878,456.30839058368537,485324.0,40.0,17560.0,1277.1684210526316,2897.5319864878898,1.0000000000000002e-06,4.748824,0.04304589111111111,0.3095057361929321,1.0000000000000002e-06,9.352391,0.051089931398416895,0.5567365118177972,express.co.uk
570,550,118195.0,40.0,4114.0,207.359649122807,465.2335265448072,802973.0,40.0,26320.0,1459.9509090909091,3590.8514426519923,0.0,3.9121040000000002,0.03238340949033392,0.24948055328783064,0.0,4.1127590000000005,0.03355853734061931,0.28372647606655116,cnbc.com
956,928,256066.0,40.0,8777.0,267.85146443514645,629.0318988306907,955268.0,40.0,23400.0,1029.3836206896551,2762.301972465808,5e-06,0.530651,0.018809816753926702,0.06126993366479344,0.0,0.580287,0.019373672060409925,0.06679893728259878,timesofindia.com
525,493,111719.0,40.0,2960.0,212.79809523809524,394.7042341286866,621884.0,40.0,21940.0,1261.4279918864097,3108.6193059322754,6e-06,5.7848310000000005,0.03611939503816794,0.3199463612224256,0.0,7.208374,0.03846259959349593,0.4209450254435493,abc.net.au
3139,2940,803075.0,40.0,7340.0,255.83784644791334,497.626253301065,5573016.0,40.0,55520.0,1895.5836734693878,3896.1241068018735,1.0000000000000002e-06,0.664714,0.005916341300191205,0.024844051114858993,0.0,0.664734,0.006316078938414426,0.030590909437082384,timesofindia.com
660,1063,991426.0,40.0,24530.0,1502.1606060606061,4201.790958019559,1122442.0,40.0,45300.0,1055.9190968955786,3881.440078853111,0.0,6.178802,0.027933613050075874,0.2677616442328799,0.0,6.177627,0.017328527306967982,0.26620944675018454,news.google.com
898,905,123177.0,40.0,1385.0,137.16815144766147,209.03982223216056,3450292.0,40.0,64280.0,3812.4773480662984,10571.642846151068,4.000000000000001e-06,4.7540510000000005,0.021411249721293203,0.2129974336702742,0.0,4.753733,0.021235423672566374,0.26420861300333476,foxnews.com
907,880,225593.0,40.0,4247.0,248.72436604189636,526.5200669449428,919430.0,40.0,19020.0,1044.8068181818182,2744.521666457635,4.000000000000001e-06,0.670454,0.021269800220750555,0.07383308675103228,0.0,0.671359,0.021917468714448236,0.07655409826413725,timesofindia.com
578,554,117183.0,40.0,4165.0,202.73875432525952,466.09706138015406,817781.0,40.0,39460.0,1476.1389891696751,3944.4069804346623,0.0,3.695564,0.03152711611785095,0.2290402955048674,0.0,4.354531000000001,0.0328910650994575,0.2778054129873887,cnbc.com
280,277,40576.0,40.0,1584.0,144.9142857142857,283.40156005151306,818250.0,40.0,48220.0,2953.971119133574,6919.874110799113,6e-06,9.137170000000001,0.06301020788530469,0.6439011660189593,1.0000000000000002e-06,9.138472,0.06366734420289853,0.6475321465320419,abc.net.au
1415,1228,473685.0,40.0,7340.0,334.75971731448766,560.57235242943,3234323.0,40.0,64280.0,2633.8135179153096,8237.10979166129,0.0,5.379090000000001,0.013781725601131544,0.15055982385521913,0.0,7.739944,0.015877051344743275,0.25267471143126724,nytimes.com
339,322,55180.0,40.0,1385.0,162.77286135693214,271.2893033741293,691662.0,40.0,39935.0,2148.018633540373,5605.698545816355,5e-06,4.996798,0.05392849408284024,0.39240627926189164,1.0000000000000002e-06,5.003408,0.05676090965732088,0.48240920889816924,msn.com
245,223,43351.0,40.0,1385.0,176.94285714285715,304.6691782847771,270446.0,40.0,23400.0,1212.762331838565,3442.0434589047727,5e-06,8.940529,0.07816859016393443,0.6377031614560437,1.0000000000000002e-06,12.387006000000001,0.08589437387387389,0.868994836677234,nypost.com
304,271,47089.0,40.0,1469.0,154.89802631578948,228.33496787362088,908902.0,40.0,30700.0,3353.8819188191883,6540.221395681014,5e-06,13.300664000000001,0.0617546204620462,0.7670443264693328,1.0000000000000002e-06,1.120703,0.019810400000000006,0.08266129721779039,news.yahoo.com
1630,1538,432579.0,40.0,7340.0,265.38588957055214,489.3444859725983,1372613.0,40.0,14520.0,892.466189856957,1870.8281948137303,5e-06,1.200598,0.011668040515653776,0.062391933544054236,0.0,1.9048980000000002,0.012364387117761876,0.08130946340296459,news.yahoo.com
521,466,136498.0,40.0,6178.0,261.99232245681384,493.11822183952273,696446.0,40.0,20665.0,1494.519313304721,3434.371282815582,1.0000000000000002e-06,3.4237990000000003,0.03565059615384616,0.23356556329202596,0.0,6.804979,0.03986087526881721,0.4042252947449847,news18.com
749,681,127841.0,40.0,1850.0,170.6822429906542,308.1891399032752,570671.0,40.0,24626.0,837.9897209985315,2081.1874950614297,1.0000000000000002e-06,6.0333060000000005,0.024366712566844924,0.2555630856921573,0.0,10.298921,0.026798135294117648,0.4123413171204383,ndtv.com
519,530,186469.0,40.0,16071.0,359.2851637764933,1379.7203005369693,613958.0,40.0,35080.0,1158.411320754717,3545.156358672074,3e-06,7.259089,0.035586073359073364,0.3805050217460675,0.0,15.497427000000002,0.034839557655954624,0.6743966008602933,indiatimes.com
962,925,243276.0,40.0,4420.0,252.88565488565487,554.9356305276993,991895.0,40.0,20480.0,1072.3189189189188,2719.9453379961783,0.0,0.60851,0.018894533818938606,0.06483233070895544,0.0,0.832118,0.01964508116883117,0.0725959698905813,timesofindia.com
1736,1528,490940.0,40.0,7317.0,282.79953917050693,517.0868745897408,1520467.0,40.0,37940.0,995.0700261780105,2680.8850342382,5e-06,1.2582490000000002,0.010380881268011528,0.06124796034222513,1.0000000000000002e-06,2.332208,0.011793418467583496,0.0988327181763619,cnbc.com
1741,1521,506232.0,40.0,7311.0,290.77082136703046,516.81453884533,1277309.0,40.0,20480.0,839.7823800131492,2044.3952070181551,4.000000000000001e-06,1.6029790000000002,0.010697239655172414,0.06885265098311442,0.0,2.14272,0.012243790789473685,0.1013662392622196,cnbc.com
560,547,119469.0,40.0,4164.0,213.3375,482.7071639251392,840356.0,40.0,25201.0,1536.2998171846434,3936.0811005480487,1.0000000000000002e-06,3.7664210000000002,0.033341674418604646,0.24580958636271974,1.0000000000000002e-06,4.003086000000001,0.0341296391941392,0.26841993011441495,cnbc.com
647,649,194884.0,40.0,14640.0,301.21174652241115,1131.2172599238977,654013.0,40.0,30700.0,1007.7241910631741,2852.489458986107,1.0000000000000002e-06,6.959274000000001,0.029046239938080493,0.3220330007686891,1.0000000000000002e-06,7.685297,0.028952475308641975,0.42311510765958593,indiatimes.com
95,90,11307.0,40.0,1138.0,119.02105263157895,174.19278748457447,50658.0,40.0,7725.0,562.8666666666667,1344.6479444010695,1.3000000000000001e-05,17.4859,0.20531578723404253,1.8023795750821792,1.0000000000000002e-06,17.486192000000003,0.21681658426966297,1.8524492955964647,dailymail.co.uk
829,841,146286.0,40.0,3134.0,176.46079613992762,365.26145089113203,1730485.0,40.0,62225.0,2057.651605231867,6717.683864153975,1.0000000000000002e-06,5.590143,0.022518481884057973,0.23182515431749895,0.0,5.5922730000000005,0.022193694047619048,0.23026630993410716,finance.yahoo.com
883,813,143070.0,40.0,1919.0,162.02718006795018,291.83539404875137,1000193.0,40.0,32374.0,1230.249692496925,3298.5641219164754,1.0000000000000002e-06,6.842503000000001,0.021581575963718822,0.2636131161518716,0.0,11.064152,0.023439458128078818,0.39951401698929073,ndtv.com
282,256,47079.0,40.0,1385.0,166.9468085106383,292.64536614793076,287853.0,40.0,22293.0,1124.42578125,3270.842236434898,5e-06,9.211012,0.06885761209964414,0.6351359230897654,1.0000000000000002e-06,17.061417000000002,0.07585686274509804,1.0682529196038726,cnn.com
2422,2205,652023.0,40.0,7340.0,269.2085053674649,512.1514773700463,2649247.0,40.0,62820.0,1201.4725623582767,2871.4774333867217,3e-06,1.153594,0.007862475010326313,0.04650025907450151,0.0,1.4635170000000002,0.008635365698729584,0.0648317903744822,ndtv.com
2205,1959,553292.0,40.0,6340.0,250.92607709750567,436.712851618612,2585204.0,40.0,30700.0,1319.6549259826443,3279.5327691965354,0.0,4.672423,0.008627849818511796,0.1051056179079878,0.0,4.67204,0.009710556179775282,0.1329555212882635,news18.com
909,911,118512.0,40.0,1385.0,130.37623762376236,203.16560628141954,3084272.0,40.0,64280.0,3385.589462129528,8210.169001918575,1.0000000000000002e-06,3.900608,0.021444355726872248,0.19169092682733563,0.0,4.559509,0.021394124175824175,0.2470857280543862,foxnews.com
1993,1740,579042.0,40.0,6204.0,290.5378825890617,468.40168257585486,1989439.0,40.0,27245.0,1143.3557471264369,3023.7110082686995,4.000000000000001e-06,0.9907950000000001,0.009772546184738957,0.04772015119836328,0.0,3.558049,0.011192487061529614,0.1212911765927016,news18.com
684,633,141689.0,40.0,6229.0,207.14766081871346,421.3151585108306,941200.0,40.0,30700.0,1486.8878357030017,3635.250259313972,0.0,3.906839,0.025549834553440703,0.20252245457398546,0.0,4.664629000000001,0.027601829113924056,0.266119098314496,news18.com
317,288,50047.0,40.0,1469.0,157.8769716088328,232.2343875602478,676097.0,40.0,33620.0,2347.559027777778,5171.235958113174,9e-06,13.997954,0.06102816772151899,0.7901588135235955,1.0000000000000002e-06,1.175734,0.018253850174216033,0.0824182712005067,news.yahoo.com
1442,1493,265221.0,40.0,7340.0,183.9257975034674,351.9959929945233,3412456.0,40.0,64280.0,2285.636972538513,7649.976279871717,1.0000000000000002e-06,2.7407730000000003,0.013434462179042334,0.11568787404232765,1.0000000000000002e-06,3.6333580000000003,0.012971300268096515,0.14725496692362897,foxnews.com
570,499,152349.0,40.0,6339.0,267.27894736842103,499.2405773147395,667274.0,40.0,19020.0,1337.2224448897796,2983.5428221669704,4.000000000000001e-06,3.594897,0.03178732161687171,0.22771125801066477,0.0,7.019036000000001,0.03631310240963856,0.39616602053376687,news18.com
1762,1836,291590.0,40.0,2960.0,165.48808172531216,296.3899355500331,7939729.0,40.0,64280.0,4324.471132897604,11297.163091541053,1.0000000000000002e-06,2.19809,0.010053789324247588,0.0814199121787535,0.0,3.6486500000000004,0.009642251226158038,0.11554828185417611,foxnews.com
252,236,43474.0,40.0,1385.0,172.515873015873,300.4231473707165,289364.0,40.0,21940.0,1226.1186440677966,3339.6280329745773,6e-06,9.155271,0.07710094023904383,0.6712193717202809,0.0,17.481715,0.08232510212765956,1.1400997646948172,cnn.com
718,1093,937097.0,40.0,32160.0,1305.149025069638,4058.808051539139,1765015.0,40.0,39982.0,1614.8353156450137,4850.122596006976,6e-06,6.171202,0.027095847977684797,0.25084331726688097,0.0,8.111712,0.017786675824175827,0.3168961768389908,news.google.com
641,952,913463.0,40.0,17560.0,1425.0592823712948,3297.2839646222633,1059019.0,40.0,35080.0,1112.4149159663866,3756.741532395912,4.000000000000001e-06,6.057482,0.030167212500000005,0.26313671336582,0.0,7.189209000000001,0.020296507886435333,0.29931164559501794,news.google.com
589,553,124513.0,40.0,1825.0,211.39728353140916,363.5246181757422,783086.0,40.0,42747.0,1416.0687160940327,4570.520012391954,4.000000000000001e-06,8.342458,0.032948159863945586,0.3818276703901678,1.0000000000000002e-06,16.434607,0.03509076630434782,0.6995269177323704,nytimes.com
223,222,35350.0,40.0,1618.0,158.5201793721973,316.1874918404648,445670.0,40.0,23400.0,2007.5225225225224,4088.898780484423,5e-06,8.764071000000001,0.08252999549549549,0.7276596185587422,1.0000000000000002e-06,8.764413000000001,0.08295630316742085,0.7293259189750638,abc.net.au
988,988,155893.0,40.0,3096.0,157.78643724696357,339.07375762313404,1527010.0,40.0,56512.0,1545.5566801619434,5148.952920953389,1.0000000000000002e-06,0.697914,0.01990348936170213,0.06886112791809888,0.0,0.6979080000000001,0.019901117527862208,0.06907390428185387,finance.yahoo.com
71,67,8838.0,40.0,980.0,124.47887323943662,178.8870241365386,37781.0,40.0,4420.0,563.8955223880597,1085.3221297304674,1.2e-05,17.283116,0.27631372857142855,2.06333433897466,1.0000000000000002e-06,17.283395000000002,0.29302003030303037,2.125091482477003,news18.com
2243,2151,640627.0,40.0,7340.0,285.6116807846634,539.7177372008682,4754784.0,40.0,64776.0,2210.49930264993,8162.054009946184,1.0000000000000002e-06,0.461224,0.008511965209634256,0.0323256701405873,0.0,0.46126300000000003,0.00887487441860465,0.03605049002684255,finance.yahoo.com
888,807,207252.0,40.0,7340.0,233.3918918918919,465.1829277622109,1405742.0,40.0,34892.0,1741.9355638166046,4629.74701363205,0.0,6.502711000000001,0.021265666290868096,0.24410566961350905,0.0,6.502680000000001,0.023395382133995037,0.28892545559389887,dailymail.co.uk
896,863,227448.0,40.0,3407.0,253.84821428571428,535.99660984205,797873.0,40.0,19020.0,924.5341830822712,2451.084789612943,1.0000000000000002e-06,0.583604,0.021036127374301678,0.06901290102758517,0.0,0.5820890000000001,0.021835881670533644,0.07196118597440655,timesofindia.com
247,226,44670.0,40.0,1385.0,180.8502024291498,311.12920131112,311883.0,40.0,17560.0,1380.013274336283,3530.27390625095,1.0000000000000002e-06,8.352886,0.0742758780487805,0.6114182350604018,1.0000000000000002e-06,12.368579,0.08120005333333333,0.855224468353253,nypost.com
861,857,118025.0,40.0,1385.0,137.07897793263646,208.0466479151289,2500999.0,40.0,64280.0,2918.318553092182,9094.389814376513,5e-06,4.6055340000000005,0.02199866627906977,0.2156423610604096,0.0,4.680566000000001,0.022098000000000003,0.2744609698573739,foxnews.com
634,975,956752.0,40.0,19020.0,1509.0725552050474,3409.493295469611,852490.0,40.0,23699.0,874.348717948718,2954.485595309455,5e-06,2.842438,0.025806014218009484,0.1557081035448376,0.0,7.6143920000000005,0.016765477412731006,0.2745220712258086,news.google.com
14,11,1924.0,40.0,806.0,137.42857142857142,204.01987621334808,4897.0,40.0,1500.0,445.1818181818182,639.6397139299307,0.00014900000000000002,0.107242,0.011646769230769231,0.028897293486743258,0.002039,0.009287,0.0038064,0.0025385098078290823,msn.com
492,519,168875.0,40.0,16071.0,343.2418699186992,1421.8205651149758,623137.0,40.0,33160.0,1200.6493256262042,3328.581843540173,7.000000000000001e-06,7.245242,0.03743274541751528,0.38792861982799814,0.0,8.030113,0.03547626447876447,0.48135213105595953,indiatimes.com
559,539,115253.0,40.0,4140.0,206.17710196779964,456.5132649242533,733113.0,40.0,25910.0,1360.1354359925788,3629.252361155649,5e-06,3.939293,0.030637573476702512,0.24737102833288957,0.0,4.10503,0.031771970260223055,0.28019102781450655,cnbc.com
694,654,106209.0,40.0,1385.0,153.03890489913545,272.13244788392177,769965.0,40.0,24860.0,1177.3165137614678,2793.6156895593194,3e-06,6.125545000000001,0.027193154401154405,0.2849010403071141,1.0000000000000002e-06,9.435101000000001,0.028853238897396633,0.4399206342928679,bbc.co.uk
334,317,54965.0,40.0,1385.0,164.56586826347305,272.3042374816174,487260.0,40.0,36330.0,1537.0977917981072,4677.655244725478,6e-06,8.199072000000001,0.05715043543543542,0.5378183807918319,0.0,16.092192,0.06021624050632908,0.9066314110491942,theguardian.com
274,259,48261.0,40.0,1385.0,176.13503649635035,297.4712963876361,394223.0,40.0,33620.0,1522.096525096525,4511.637669365642,5e-06,6.7857270000000005,0.06502214652014653,0.5244062989168159,0.0,14.498196,0.0687928410852713,0.9050074004539921,theguardian.com
658,612,145574.0,40.0,1838.0,221.2370820668693,381.03349208848687,825376.0,40.0,30700.0,1348.6535947712418,3995.1254903203826,4.000000000000001e-06,6.204490000000001,0.027159124809741246,0.2881109782919918,1.0000000000000002e-06,14.700594,0.029198749590834704,0.5947302593033315,nytimes.com
314,281,53495.0,40.0,1385.0,170.36624203821657,278.0875289273829,651337.0,40.0,35080.0,2317.9252669039147,5223.243796938083,6e-06,5.010757,0.06136224600638979,0.4287989404604674,0.0,4.202408,0.02285499642857143,0.2540748719121433,msn.com
320,289,50962.0,40.0,1385.0,159.25625,280.25078887134185,553881.0,40.0,20480.0,1916.5432525951558,4051.692338337936,4.000000000000001e-06,5.047127000000001,0.060379501567398124,0.3830516823384213,1.0000000000000002e-06,9.113929,0.05906624305555556,0.6379552042746017,cnn.com
241,226,29296.0,40.0,1020.0,121.56016597510373,160.65012939087745,506834.0,40.0,37554.0,2242.6283185840707,5522.84983471346,4.000000000000001e-06,5.004893,0.06837232083333333,0.5345699120698678,0.0,5.008735000000001,0.07290821777777778,0.5522491740529308,msn.com
553,440,152023.0,40.0,6339.0,274.90596745027125,511.9040881744229,595297.0,40.0,32160.0,1352.9477272727272,3560.5218845915574,4.000000000000001e-06,4.418614000000001,0.03499666304347826,0.25314819295619334,1.0000000000000002e-06,8.73028,0.04399713439635535,0.4817006681885729,news18.com
